"num","text","favorited","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","retweeted","longitude","latitude"
911,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seattlematt32",42,FALSE,NA,NA
912,"My blood type is coffee. - http://t.co/kqGSQUyvQN",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Pablooski",0,FALSE,NA,NA
913,"@Scanachi Pronounced koh-pee - Kopi is Indonesian for coffee... and the name of our fave cafe in Chicago!",FALSE,"Scanachi","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,21716260,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","highchairkings",0,FALSE,NA,NA
914,"I want this!!! #coffee #icecubes #coolbeans #punny http://t.co/sLg1jdj4TG",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","jelenasaurus",1,FALSE,NA,NA
915,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Juicy_John23",42,FALSE,NA,NA
916,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.tweetdeck.com"" rel=""nofollow"">TweetDeck</a>","BossHogg6",42,FALSE,NA,NA
917,"I miss Georgia coffee so much",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KraftyThings",0,FALSE,NA,NA
918,"Omelette with toast. @ Real Coffee And Tea Cafe http://t.co/Ofuw41TJ4i",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","XyzaPaola",0,FALSE,NA,NA
919,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottymcnee613",1600,FALSE,NA,NA
920,"/opens the umbrella/ ah, a cup of coffee will do. /look up to the sky/ hug herself/",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","LS_Jinri",0,FALSE,NA,NA
921,"Great day with Coffee Friends in Kona... #LuckyWeGrowCoffee ...C/ w/ 3 others) http://t.co/5hLFN6VrLm",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","PilianiKopeFarm",0,FALSE,NA,NA
922,"@MeganPaige4l easy, we were pretty much going straight on the street right next to NoDa. I will buy you coffee there bc it's perfect",FALSE,"MeganPaige4l","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,75911707,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Inktensity",0,FALSE,NA,NA
923,"The whole purpose of places lyk Starbucks is for ppl wid no decision-making ability whatsoever to mk 6 decisions jst to buy 1 cup of coffee",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"web","appuzzled",0,FALSE,NA,NA
924,"Sushi, coffee, and frozen yogurt. Literally the perfect date. #inlike",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CollinLouie",0,FALSE,NA,NA
925,"Im noticing a pattern",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Katie_Coffee",0,FALSE,NA,NA
926,"Cold ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?",FALSE,"MoveTheSticks","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,265758015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StampedeBlue",4,FALSE,NA,NA
927,"I've never had a cup of coffee. Or more than a sip. I don't like it. #ConfessYourUnpopularOpinion",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drgoddess",0,FALSE,NA,NA
928,"I want in and out and iced coffee is that so much to ask for",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Brontedeione",0,FALSE,NA,NA
929,"@kunjal23 recently read they stopped tea coffee vending machines at airport so buy coffee at costa",FALSE,"kunjal23","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,41072154,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManishManke",0,FALSE,NA,NA
930,"RT @KekeAndMoreKeke: Y'all females be acting so dumb for a nigga you better wake up and smell the coffee",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pardon_MyTweets",5,FALSE,NA,NA
931,"Barista made my coffee wrong and still gave me both anyway #Starbucks #coffee #caffeine #upallnight http://t.co/iKCNwO8F6t",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErrrrkaMarie",0,FALSE,NA,NA
932,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Ray_ofSunShines",42,FALSE,NA,NA
933,"I can never decide if beer snobs or coffee snobs are the most insufferable people. Wah, I had to drink Coors or boohoo instant coffee.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","swansonm88",0,FALSE,NA,NA
934,"@sweetpeas4me 4 toasting, coffee....I know I'm missing something here, but you get the idea; I GOT SOME BAKING TO DO! lol",FALSE,"sweetpeas4me","8/9/2013 2:32",FALSE,3.64804e+17,3.65662e+17,65687210,"web","Myheartsathome",0,FALSE,NA,NA
935,"One good coffee The views not to bad either http://t.co/adoKicQdmB",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Scunnyoz13",0,FALSE,NA,NA
936,"@Atomicdust what a great idea doing a pop up coffee shop!",FALSE,"Atomicdust","8/9/2013 2:32",FALSE,3.65097e+17,3.65662e+17,44286213,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amberalesi",0,FALSE,NA,NA
937,"@ActualGentlemen LOL The word coffee makes me drool already lol...I think I gotta get myself a cup O.O",FALSE,"ActualGentlemen","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,750552960,"web","Tears_Of_Dragon",0,FALSE,NA,NA
938,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","shadowunderfoot",42,FALSE,NA,NA
939,"Eating all this coffee icecream so thirsty",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sonizle_",0,FALSE,NA,NA
940,"@MalakAbed @Harvard I drink coffee my self as something warm not to weak me up is up to the person why he is drinking coffee for my opinion",FALSE,"MalakAbed","8/9/2013 2:32",FALSE,3.65657e+17,3.65662e+17,339496478,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2Abbis",0,FALSE,NA,NA
941,"I want some coffee ice cream right now",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Butkus_Matthew",1,FALSE,NA,NA
942,"#vegan blueberry lime coffee cake. http://t.co/WeGXYsidOv",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HardFeelingsx",0,FALSE,NA,NA
943,"frank lost his favorite coffee cup and he's visibally distraught",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/devices"" rel=""nofollow"">txt</a>","littleaamatoo",0,FALSE,NA,NA
944,"@Ariana_privx It had alot of sugar plus the coffee",FALSE,"Ariana_privx","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,1600990621,"web","JxstinBieberz",0,FALSE,NA,NA
945,"@HannahAkil yeah lol go to my website! It's instant healthy coffee! All you need is hot water.",FALSE,"HannahAkil","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,811806998,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Higdaddy4",0,FALSE,NA,NA
946,"RT @Luke5SOS: just put chocolate milk in the top of my coffee, I think I just changed history",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omjdirection",11349,FALSE,NA,NA
947,"RT @TheMindBlowing: Fat Burning Foods: Grapefruit. Watermelon. Berries. Hot Peppers. Celery. Greek Yogurt. Eggs. Fish. Green Tea. Coffee. ?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","angelakatryss",926,FALSE,NA,NA
948,"@RodKirby BOCI, Business over Coffee International, does social media training weekly!",FALSE,"RodKirby","8/9/2013 2:32",FALSE,3.45203e+17,3.65662e+17,18891799,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","LorettaMcNary",0,FALSE,NA,NA
949,"I want iced coffee omfg",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shxo_",0,FALSE,NA,NA
950,"#RAC1067 I vote for Coffee Shop by CNBLUE",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CNcabgt",0,FALSE,NA,NA
951,"RT @FrankIero: hahaha @jamiasan :*gives Barista our Starbucks order* Barista: coffee? @jamiasan : yes, isn't this is a coffee store?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"web","Burymeinblack1",739,FALSE,NA,NA
952,"#confessyourunpopularopinion why the f is there a hype about Starbucks. It's a coffee shop not God's child.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Claire_Ledlow",1,FALSE,NA,NA
953,"RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JordynLittle",121,FALSE,NA,NA
954,"totally wowed by the talent at the @TBDTheatre Coffee House tonight. Great event!",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"web","glennask",0,FALSE,NA,NA
955,"Today stats: One follower, No unfollowers and followed one person via http://t.co/AdYpmhghAJ",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://unfollowers.me"" rel=""nofollow"">Unfollowers.me</a>","CashLife_Coffee",0,FALSE,NA,NA
956,"Sorry guyz ill switch back to talking about my coffee drinks now.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kittehpieKCCO",0,FALSE,NA,NA
957,"RT @srconrad64: Doesn't get better than this! @STLBiz #MIBW honors super @triciazf @Kaldis_Coffee team with @StJoeAngels http://t.co/fdU8VK?",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","Kaldis_Coffee",3,FALSE,NA,NA
958,"@jzimmermann11 @DerekAggie06 Someone needs to. I can't, too giddy. Had bourbon. Drinking coffee now....",FALSE,"jzimmermann11","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,178873387,"web","thacktor",0,FALSE,NA,NA
959,"?@Tiny_Princess28: I drink too much coffee?",FALSE,"Tiny_Princess28","8/9/2013 2:32",FALSE,3.6565e+17,3.65662e+17,1281508597,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__catttiie",0,FALSE,NA,NA
960,"2nd coffee today",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LClarkee",0,FALSE,NA,NA
961,"Do you prefer tea, coffee or cocoa? ? Coffee http://t.co/tuiCGkOyxS",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://ask.fm/"" rel=""nofollow"">Ask.fm</a>","RealBasedNigga",0,FALSE,NA,NA
962,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","30AcreFortress",42,FALSE,NA,NA
963,"Coffee dates with @kristenayersss are always the best and I'm always sad for them to end.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lo_Rowe",0,FALSE,NA,NA
964,"@MoveTheSticks: Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV@KaneWhitehurst",FALSE,"MoveTheSticks","8/9/2013 2:32",FALSE,3.65661e+17,3.65662e+17,265758015,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jack_Tomick",0,FALSE,NA,NA
965,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:32",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chandlerprice",42,FALSE,NA,NA
966,"Good morning sukabumi #coffee #love #morning #hometown #latepost http://t.co/YPIKo7RVtw",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ely_puji",0,FALSE,NA,NA
967,"RT @jessyroberts13: I think I want a cup of coffee #JudgeMe",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DakotaMcMillan1",3,FALSE,NA,NA
968,"RT @MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dtreeves",42,FALSE,NA,NA
969,"@mal_ingerer @chriskkenny won't get a coffee there then.",FALSE,"mal_ingerer","8/9/2013 2:31",FALSE,3.65661e+17,3.65662e+17,1043529692,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wallrad",0,FALSE,NA,NA
970,"Tuna sandwich and caramel machiato for breakfast.. ? https://t.co/iAigePJw0j",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""https://path.com/"" rel=""nofollow"">Path</a>","shandytresna",0,FALSE,NA,NA
971,"No coffee tonight...",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://www.iemoji.com"" rel=""nofollow"">iEmoji</a>","niraxuero",0,FALSE,NA,NA
972,"RT ?@MoveTheSticks: Charlie Whitehurst looks like he should be working at a coffee shop in Portland or hosting a renovation show on HGTV.?",FALSE,"MoveTheSticks","8/9/2013 2:31",FALSE,3.65661e+17,3.65662e+17,265758015,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DMercadette",0,FALSE,NA,NA
973,"RFTRFT @YoungGunna28x: I want some coffee",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucifers_vo",0,FALSE,NA,NA
974,"?@icamagpantay: Coffee shop Bap?xD Jongup was here~~~ http://t.co/ynNKKTpmcs?",FALSE,"icamagpantay","8/9/2013 2:31",FALSE,3.59019e+17,3.65662e+17,210719474,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChezckaLovesDj",0,FALSE,NA,NA
975,"Vintage Coffee Pot Image http://t.co/nEmx1S9PjK",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://pinterest.com"" rel=""nofollow"">Pinterest</a>","VintageCrafts",0,FALSE,NA,NA
976,"I need coffee in my life rn.",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","sexy_soup",0,FALSE,NA,NA
977,"I think I want a cup of coffee #JudgeMe",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessyroberts13",3,FALSE,NA,NA
978,"RT @UberFacts: There are more than 1,000 chemicals in a single cup of coffee. Of these, only 26 have been tested and half caused cancer in ?",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deancartner",1600,FALSE,NA,NA
979,"?If this is coffee, please bring me some tea; but if this is tea, please bring me some coffee.? ~ Abraham Lincoln",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"web","RemonaWelch",0,FALSE,NA,NA
980,"RT @ZayKennedy69: Hoochies better be happy thy got coffee from me today",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hannah_Ayeee",1,FALSE,NA,NA
981,"RT @Hajabeg: I remember when I stalked you guys in a coffee shop Yeap, great speech. RT @SkyWarrior108: @/Hajabeg Is it Melise's wedding?",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HappyAngel103",1,FALSE,NA,NA
982,"@RobertZillaSD it's their loss leader. They make money on the coffee. :)",FALSE,"RobertZillaSD","8/9/2013 2:31",FALSE,3.65661e+17,3.65662e+17,14930878,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoBeej",0,FALSE,NA,NA
983,"Fernwood Coffee http://t.co/shQKZZdApc Site: The Dieline | #UberPatrol",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://uberpatrol.com"" rel=""nofollow"">Uber Patrol</a>","UberPatrol",0,FALSE,NA,NA
984,"@BurkieYCP Will you still try to turn every coffee shop into your own personal Lord Of The Flies?",FALSE,"BurkieYCP","8/9/2013 2:31",FALSE,3.65658e+17,3.65662e+17,305266391,"<a href=""http://ubersocial.com"" rel=""nofollow"">UberSocial for Android</a>","OlegKvasha",0,FALSE,NA,NA
985,"@SGanert crying over coffee... Haha no",FALSE,"SGanert","8/9/2013 2:31",FALSE,3.65661e+17,3.65662e+17,315885581,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ashton_grace23",0,FALSE,NA,NA
986,"Wait. Hasselhoff ... Cumbies Iced Coffee. .. What's happening?",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thalia_Patra",0,FALSE,NA,NA
987,"RT @DaniCim: some dude just informed me that coffee has 200 chemicals in it and the 26 that were tested cause cancer as he poured himself?",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EduaMares",121,FALSE,NA,NA
988,"Craving Coffee and #Biscotti cookies right about now. #Dippin",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmandaPerezFan",0,FALSE,NA,NA
989,"Waiting for Brian to bring me coffee",FALSE,NA,"8/9/2013 2:31",FALSE,NA,3.65662e+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicolevm1",0,FALSE,NA,NA
990,"@Wolfbane_Blood *he chuckles softly* not much of a coffee drinker, besides I was just going with the instinct to help, no need to thank me~",FALSE,"Wolfbane_Blood","8/9/2013 2:31",FALSE,3.65661e+17,3.65662e+17,1390716212,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LeoDark_night",0,FALSE,NA,NA
